year,round,pick_overall,round_pick,person_id,person_name,team,signed,bonus,pick_value,school
2021,8,240,18,688609,Hunter Parks,Cincinnati Reds,True,142500,172100,Florence-Darlington Tech
2021,8,241,19,690443,Mike Antico,St. Louis Cardinals,True,20000,171200,Texas
2021,8,242,20,695347,Hunter Gregory,Toronto Blue Jays,True,127500,170300,Old Dominion
2021,8,243,21,701542,Will Warren,New York Yankees,True,150000,169500,Southeastern Louisiana University
2021,8,244,22,676053,Casey Opitz,Chicago Cubs,True,90000,168500,Arkansas
2021,8,245,23,686642,Fraser Ellard,Chicago White Sox,True,20000,167800,Liberty University
2021,8,246,24,674868,Rodney Boone,Cleveland Guardians,True,167000,167000,UC Santa Barbara
2021,8,247,25,695514,Tyler Collins,Atlanta Braves,True,447500,166100,McKinney Boyd HS
2021,8,248,26,669439,Drew Swift,Athletics,True,125000,165400,Arizona State
2021,8,249,27,681433,Noah Cardenas,Minnesota Twins,True,200000,164700,UCLA
2021,8,250,28,690903,Lucas Dunn,San Diego Padres,True,100000,163900,Louisville
2021,8,251,29,677353,Patrick Wicklander,Tampa Bay Rays,True,147500,163400,Arkansas
2021,8,252,30,677946,Ben Harris,Los Angeles Dodgers,True,197500,162700,Georgia
2021,9,253,1,687493,Luke Brown,Pittsburgh Pirates,True,72500,162000,Louisville
2021,9,254,2,689414,Liam Hicks,Texas Rangers,True,30000,161400,Arkansas State
2021,9,255,3,696148,Garrett Burhenn,Detroit Tigers,True,160800,160800,Ohio State
2021,9,256,4,682011,Tyler Miller,Boston Red Sox,True,160300,160300,Auburn
2021,9,257,5,696287,Ryan Higgins,Baltimore Orioles,True,159700,159700,Fresno State
2021,9,258,6,687095,Jake Rice,Arizona Diamondbacks,True,30000,159200,Kennesaw State
2021,9,259,7,687614,Parker Bates,Kansas City Royals,True,17500,158600,Louisiana Tech
2021,9,260,8,694394,Cullen Kafka,Colorado Rockies,True,158100,158100,Oregon
2021,9,261,9,687467,Braden Olthoff,Los Angeles Angels,True,122500,157600,Tulane
2021,9,262,10,700930,Levi David,New York Mets,True,120000,157200,Northwestern State
2021,9,263,11,693824,Cole Quintanilla,Washington Nationals,True,130000,156600,Texas
2021,9,264,12,689070,Spencer Packard,Seattle Mariners,True,25000,156100,Campbell University
2021,9,265,13,702247,Gavin Tonkel,Philadelphia Phillies,True,247500,155800,Heritage HS
2021,9,266,14,695296,Mat Olsen,San Francisco Giants,True,147500,155300,Central Arizona College
2021,9,267,15,687561,Brannon Jordan,Milwaukee Brewers,True,47500,154900,South Carolina
2021,9,268,16,676345,Aaron Brown,Houston Astros,True,57500,154600,Middle Tennessee State
2021,9,269,17,680801,Jake Schrand,Miami Marlins,True,97500,154100,Wright State University
2021,9,270,18,679788,Jack Rogers,Cincinnati Reds,True,127500,153600,Sam Houston
2021,9,271,19,694536,Trent Baker,St. Louis Cardinals,True,75000,153300,Angelo State
2021,9,272,20,680212,Conor Larkin,Toronto Blue Jays,True,77500,152900,Penn State
2021,9,273,21,669441,Chandler Champlain,New York Yankees,True,150000,152600,USC
2021,9,274,22,677352,Chase Watkins,Chicago Cubs,True,125000,152300,Oregon State
2021,9,275,23,669431,Gil Luna,Chicago White Sox,True,10000,152000,Arizona
2021,9,276,24,702021,Will Dion,Cleveland Guardians,True,125000,151600,McNeese State
2021,9,277,25,689950,Liam McGill,Atlanta Braves,True,7500,151300,Bryant University
2021,9,278,26,676063,Shane McGuire,Athletics,True,100000,150800,University of San Diego
2021,9,279,27,680868,Patrick Winkel,Minnesota Twins,True,500000,150500,Connecticut
2021,9,280,28,678184,Garrett Hawkins,San Diego Padres,True,75000,150300,University of British Columbia
2021,9,281,29,694809,Alex Ayala Jr.,Tampa Bay Rays,True,147600,150100,Florida SouthWestern State College
2021,9,282,30,679712,Lael Lockhart,Los Angeles Dodgers,True,2500,149800,Arkansas
2021,10,283,1,701568,Justin Meis,Pittsburgh Pirates,True,127500,149500,Eastern Michigan
2021,10,284,2,702448,C.J. Widger,Texas Rangers,True,20000,149300,Rowan Col at Gloucester County
2021,10,285,3,681111,Austin Schultz,Detroit Tigers,True,148900,148900,Kentucky
2021,10,286,4,685320,Matt Litwicki,Boston Red Sox,True,47500,148400,Indiana
2021,10,287,5,695257,Billy Cook,Baltimore Orioles,True,100000,148200,Pepperdine
2021,10,288,6,676114,Hugh Fisher,Arizona Diamondbacks,True,100000,147900,Vanderbilt
2021,10,289,7,702048,Shane Connolly,Kansas City Royals,True,72500,147700,Virginia Tech
2021,10,290,8,694808,Zach Kokoska,Colorado Rockies,True,130000,147400,Kansas State
2021,10,291,9,687107,Andrew Peters,Los Angeles Angels,True,144700,147200,South Carolina
2021,10,292,10,681094,Keyshawn Askew,New York Mets,True,125000,147000,Clemson
2021,10,293,11,671117,Darren Baker,Washington Nationals,True,146800,146800,California
2021,10,294,12,689095,Jordan Jackson,Seattle Mariners,True,25000,146300,Georgia Southern
2021,10,295,13,681488,Logan Cerny,Philadelphia Phillies,True,146100,146100,Troy University
2021,10,296,14,673901,Vaun Brown,San Francisco Giants,True,7500,145700,Florida Southern
2021,10,297,15,682265,Wes Clarke,Milwaukee Brewers,True,75000,145500,South Carolina
2021,10,298,16,688403,Michael Sandle,Houston Astros,True,47500,145300,University of South Alabama
2021,10,299,17,681258,Hunter Perdue,Miami Marlins,True,57500,145000,Florida State
2021,10,300,18,687630,Donovan Benoit,Cincinnati Reds,True,130000,144800,Tulane
2021,10,301,19,694976,Osvaldo Tovalin,St. Louis Cardinals,True,50000,144600,Azusa Pacific University
2021,10,302,20,701566,Connor Cooke,Toronto Blue Jays,True,141900,144400,University of Louisiana at Lafayette
2021,10,303,21,701496,Ben Cowles,New York Yankees,True,140000,144100,Maryland
2021,10,304,22,694427,Peter Matt,Chicago Cubs,True,5000,143900,Duke
2021,10,305,23,685311,Tommy Sommer,Chicago White Sox,True,20000,143600,Indiana
2021,10,306,24,680916,Franco Aleman,Cleveland Guardians,True,175000,143500,Florida
2021,10,307,25,688125,Dylan Spain,Atlanta Braves,True,17500,143200,No School
2021,10,308,26,676466,Jack Winkler,Athletics,True,50000,143000,University of San Francisco
2021,10,309,27,687044,Ernie Yake,Minnesota Twins,True,10000,142700,Gonzaga
2021,10,310,28,701209,Colton Bender,San Diego Padres,True,5000,142500,Quinnipiac University
2021,10,311,29,694391,Austin Vernon,Tampa Bay Rays,True,142300,142300,North Carolina Central University
2021,10,312,30,669419,Michael Hobbs,Los Angeles Dodgers,True,2500,142200,St. Mary's College
2021,11,313,1,681004,Jack Carey,Pittsburgh Pirates,True,125000,,Duke
2021,11,314,2,701424,JoJo Blackmon,Texas Rangers,True,250000,,Escambia HS
2021,11,315,3,676509,Josh Crouch,Detroit Tigers,True,125000,,Central Florida
2021,11,316,4,694359,Niko Kavadas,Boston Red Sox,True,250000,,Notre Dame
2021,11,317,5,695327,Dylan Heid,Baltimore Orioles,True,75000,,University of Pittsburgh - Johnstown
2021,11,318,6,694374,Tim Tawa,Arizona Diamondbacks,True,125000,,Stanford
2021,11,319,7,695707,Brennon McNair,Kansas City Royals,True,347500,,Magee HS
2021,11,320,8,684715,Nic Kent,Colorado Rockies,True,175000,,Virginia
2021,11,321,9,681217,Chase Silseth,Los Angeles Angels,True,485000,,Arizona
2021,11,322,10,679821,Rowdey Jordan,New York Mets,True,125000,,Mississippi State
2021,11,323,11,690320,Marc Davis,Washington Nationals,True,125000,,Florida SouthWestern State College
2021,11,324,12,694389,William Fleming,Seattle Mariners,True,125000,,Wake Forest
2021,11,325,13,687900,Andrew Baker,Philadelphia Phillies,True,200000,,Chipola College
2021,11,326,14,702106,Donovan McIntyre,San Francisco Giants,True,297500,,Marian Catholic HS
2021,11,327,15,691792,Roc Riggio,Milwaukee Brewers,False,,,Thousand Oaks HS
2021,11,328,16,677060,Chad Stevens,Houston Astros,True,125000,,University of Portland
2021,11,329,17,685045,Jesse Bergin,Miami Marlins,True,125000,,UCLA
2021,11,330,18,695303,Shawn Guilliams,Cincinnati Reds,True,272500,,Central Florida
2021,11,331,19,686644,Mack Chambers,St. Louis Cardinals,True,175000,,New Mexico
2021,11,332,20,680436,Trenton Wallace,Toronto Blue Jays,True,172500,,Iowa
2021,11,333,21,680891,Jack Neely,New York Yankees,True,150000,,Ohio State
2021,11,334,22,695721,Gage Ziehl,Chicago Cubs,False,,,Penfield HS
2021,11,335,23,701180,Christian Edwards,Chicago White Sox,True,150000,,Jacksonville State
2021,11,336,24,701533,Hunter Stanley,Cleveland Guardians,True,125000,,Southern Mississippi
2021,11,337,25,692248,Adam Shoemaker,Atlanta Braves,True,477500,,St. Benedict Catholic SS
2021,11,338,26,700842,Eduardo Rivera,Athletics,True,125000,,Colegio CADEST
2021,11,339,27,669361,Brandon Birdsell,Minnesota Twins,False,,,Texas Tech
2021,11,340,28,689981,River Ryan,San Diego Padres,True,100000,,UNC Pembroke
2021,11,341,29,680863,Sean Mullen,Tampa Bay Rays,True,125000,,UCLA
2021,11,342,30,680736,Justin Wrobleski,Los Angeles Dodgers,True,197500,,Oklahoma State
2021,12,343,1,681324,Chazz Martinez,Pittsburgh Pirates,False,,,Orange Coast College
2021,12,344,2,687760,Jackson Leath,Texas Rangers,True,125000,,Tennessee
2021,12,345,3,676349,Mike Rothenberg,Detroit Tigers,True,125000,,Duke
2021,12,346,4,671220,Christopher Troye,Boston Red Sox,True,122500,,UC Santa Barbara
2021,12,347,5,701859,Justin Armbruester,Baltimore Orioles,True,100000,,New Mexico
2021,12,348,6,696286,Davis Diaz,Arizona Diamondbacks,False,,,Acalanes HS
2021,12,349,7,694553,Tyson Guerrero,Kansas City Royals,True,127500,,Washington
2021,12,350,8,679057,Mason Green,Colorado Rockies,True,125000,,University of Central Missouri
2021,12,351,9,695476,Mason Albright,Los Angeles Angels,True,1250000,,IMG Academy
2021,12,352,10,695039,Jack-Thomas Wold,New York Mets,True,125000,,UNLV
2021,12,353,11,674841,Andrew Alvarez,Washington Nationals,True,125000,,Cal Poly
2021,12,354,12,681468,Corey Rosier,Seattle Mariners,True,125000,,UNC Greensboro
2021,12,355,13,681198,TJ Rumfield,Philadelphia Phillies,True,125000,,Virginia Tech
2021,12,356,14,694738,Landen Roupp,San Francisco Giants,True,75000,,UNC Wilmington
2021,12,357,15,701791,Caden Vire,Milwaukee Brewers,True,497500,,Skyview HS
2021,12,358,16,688763,Rhett Kouba,Houston Astros,True,125000,,Dallas Baptist
2021,12,359,17,681449,Brandon White,Miami Marlins,True,125000,,Washington State
2021,12,360,18,687924,Julian Aguiar,Cincinnati Reds,True,125000,,Cypress College
2021,12,361,19,701652,Chris Gerard,St. Louis Cardinals,True,250000,,Virginia Tech
2021,12,362,20,694661,Riley Tirotta,Toronto Blue Jays,True,125000,,Dayton
2021,12,363,21,700250,Ben Rice,New York Yankees,True,125000,,Dartmouth
2021,12,364,22,695493,Teo Banks,Chicago Cubs,False,,,Permian HS
2021,12,365,23,687258,Johnny Ray,Chicago White Sox,True,150000,,TCU
2021,12,366,24,701634,Connor Kokx,Cleveland Guardians,True,125000,,Long Beach State
2021,12,367,25,694851,Andrew Hoffmann,Atlanta Braves,True,125000,,Illinois
2021,12,368,26,688490,Mitch Myers,Athletics,True,125000,,Pittsburgh
2021,12,369,27,693459,Kyler Fedko,Minnesota Twins,True,125000,,Connecticut
2021,12,370,28,676203,Marcos Castañon,San Diego Padres,True,125000,,UC Santa Barbara
2021,12,371,29,681328,Jonny Cuevas,Tampa Bay Rays,True,197500,,College of Southern Nevada
2021,12,372,30,691947,Ronan Kopp,Los Angeles Dodgers,True,125000,,South Mountain CC
2021,13,373,1,680714,Owen Sharts,Pittsburgh Pirates,True,125000,,Nevada
2021,13,374,2,692179,Thomas Ireland,Texas Rangers,True,125000,,Polk State College
2021,13,375,3,680273,Chris Meyers,Detroit Tigers,True,125000,,Toledo
2021,13,376,4,701394,Zach Ehrhard,Boston Red Sox,False,,,Wharton HS
2021,13,377,5,679628,Jacob Teter,Baltimore Orioles,True,100000,,Florida Southern
2021,13,378,6,695250,Josh Swales,Arizona Diamondbacks,True,125000,,College of Southern Nevada
2021,13,379,7,701856,Patrick Halligan,Kansas City Royals,True,132500,,Pensacola State College
2021,13,380,8,681044,EJ Andrews Jr.,Colorado Rockies,True,125000,,Fresno State
2021,13,381,9,695351,Mo Hanley,Los Angeles Angels,True,125000,,Adrian College
2021,13,382,10,689822,Matt Rudick,New York Mets,True,125000,,San Diego State
2021,13,383,11,683084,Mack Anglin,Washington Nationals,False,,,Clemson
2021,13,384,12,668756,Ben Ramirez,Seattle Mariners,True,100000,,USC
2021,13,385,13,702250,Jared Carr,Philadelphia Phillies,True,50000,,Shepherd University
2021,13,386,14,684855,Jared Dupere,San Francisco Giants,True,125000,,Northeastern
2021,13,387,15,701703,Quinton Low,Milwaukee Brewers,True,347500,,Chatfield HS
2021,13,388,16,701158,Kobe Kato,Houston Astros,True,125000,,Arizona
2021,13,389,17,685001,Chandler Jozwiak,Miami Marlins,True,125000,,Texas A&M
2021,13,390,18,681114,Michael Trautwein,Cincinnati Reds,True,125000,,Northwestern
2021,13,391,19,695349,Hayes Heinecke,St. Louis Cardinals,True,125000,,Wofford
2021,13,392,20,694335,Matt Svanson,Toronto Blue Jays,True,50000,,Lehigh
2021,13,393,21,684725,Zach Messinger,New York Yankees,True,225000,,Virginia
2021,13,394,22,701477,Erian Rodriguez,Chicago Cubs,True,125000,,Georgia Premier Academy
2021,13,395,23,702457,Colby Smelley,Chicago White Sox,True,125000,,Shelton State CC
2021,13,396,24,681571,Davis Sharpe,Cleveland Guardians,True,150000,,Clemson
2021,13,397,25,700845,Adam Zebrowski,Atlanta Braves,True,125000,,St John Fisher College
2021,13,398,26,701569,Aaron Holiday,Athletics,True,125000,,Old Dominion
2021,13,399,27,701581,David Festa,Minnesota Twins,True,125000,,Seton Hall
2021,13,400,28,688601,Kobe Robinson,San Diego Padres,True,150000,,Chattanooga State CC
2021,13,401,29,676044,Bob Seymour,Tampa Bay Rays,True,125000,,Wake Forest
2021,13,402,30,682087,Antonio Knowles,Los Angeles Dodgers,True,125000,,Florida SouthWestern State College
2021,14,403,1,691770,Braylon Bishop,Pittsburgh Pirates,True,268700,,Arkansas HS
2021,14,404,2,688367,Tucker Mitchell,Texas Rangers,True,325000,,State College of Florida Manatee - Sarasota
2021,14,405,3,696275,RJ Petit,Detroit Tigers,True,125000,,Charleston Southern
2021,14,406,4,701288,Jacob Webb,Boston Red Sox,True,122500,,Miami University
2021,14,407,5,681463,Daniel Lloyd,Baltimore Orioles,True,155000,,South Carolina
2021,14,408,6,671495,Channy Ortiz,Arizona Diamondbacks,True,125000,,Grand Canyon University
2021,14,409,7,681387,Caden Monke,Kansas City Royals,True,125000,,Arkansas
2021,14,410,8,680724,Tyler Ras,Colorado Rockies,True,125000,,Alabama
2021,14,411,9,701539,Eric Torres,Los Angeles Angels,True,125000,,Kansas State
2021,14,412,10,681320,Nate Lavender,New York Mets,True,125000,,Illinois
2021,14,413,11,680899,Erik Tolman,Washington Nationals,True,125000,,Arizona State
2021,14,414,12,681097,Andrew Moore,Seattle Mariners,True,125000,,Chipola College
2021,14,415,13,695729,Jose Acuna,Philadelphia Phillies,True,125000,,Veterans Memorial HS
2021,14,416,14,686924,Tyler Myrick,San Francisco Giants,True,125000,,Florida International
2021,14,417,15,701778,Jace Avina,Milwaukee Brewers,True,255900,,Spanish Springs HS
2021,14,418,16,687560,Bryant Salgado,Houston Astros,True,125000,,Oregon State
2021,14,419,17,695366,Holt Jones,Miami Marlins,True,125000,,Kentucky
2021,14,420,18,680875,Carter Raffield,Cincinnati Reds,True,125000,,Clemson
2021,14,421,19,701552,Andre Granillo,St. Louis Cardinals,True,125000,,University of California - Riverside
2021,14,422,20,671913,Damiano Palmegiani,Toronto Blue Jays,True,157500,,College of Southern Nevada
2021,14,423,21,702314,Sean Hermann,New York Yankees,True,135000,,Durant HS
2021,14,424,22,700794,Frankie Scalzo Jr.,Chicago Cubs,True,125000,,Grand Canyon University
2021,14,425,23,685344,Noah Owen,Chicago White Sox,True,125000,,Golden West College
2021,14,426,24,671143,Trenton Denholm,Cleveland Guardians,True,150000,,University of California - Irvine
2021,14,427,25,702332,Caleb Durbin,Atlanta Braves,True,50000,,Washington U
2021,14,428,26,695358,Jonny Butler,Athletics,True,125000,,NC State
2021,14,429,27,701487,Pierson Ohl,Minnesota Twins,True,100000,,Grand Canyon University
2021,14,430,28,702111,Adam Smith,San Diego Padres,True,125000,,UNC Wilmington
2021,14,431,29,694674,Antonio Menendez,Tampa Bay Rays,True,100000,,Wake Forest
2021,14,432,30,673929,Jordan Leasure,Los Angeles Dodgers,True,125000,,University of Tampa
2021,15,433,1,701719,Tyler Samaniego,Pittsburgh Pirates,True,75000,,University of South Alabama
2021,15,434,2,678149,Evan Elliott,Texas Rangers,True,125000,,Lethbridge Col
2021,15,435,3,700183,Blake Holub,Detroit Tigers,True,100000,,St. Edwards University
2021,15,436,4,700243,Payton Green,Boston Red Sox,False,,,Green Hope HS
2021,15,437,5,687482,Keagan Gillies,Baltimore Orioles,True,50000,,Tulane
2021,15,438,6,675992,Shane Muntz,Arizona Diamondbacks,True,125000,,Wake Forest
2021,15,439,7,701817,River Town,Kansas City Royals,True,125000,,Dallas Baptist
2021,15,440,8,686680,Ben Sems,Colorado Rockies,True,25000,,Michigan
2021,15,441,9,676077,Glenn Albanese Jr.,Los Angeles Angels,True,125000,,Louisville
2021,15,442,10,696281,Wyatt Young,New York Mets,True,125000,,Pepperdine
2021,15,443,11,680995,Jaden Fein,Washington Nationals,True,125000,,San Diego State
2021,15,444,12,685297,Cole Barr,Seattle Mariners,True,125000,,Indiana
2021,15,445,13,684296,Matt Osterberg,Philadelphia Phillies,True,100000,,St. Cloud State
2021,15,446,14,681460,Brooks Baldwin,San Francisco Giants,False,,,UNC Wilmington
2021,15,447,15,702052,Hunter Hollan,Milwaukee Brewers,False,,,San Jacinto College North
2021,15,448,16,686585,Adrian Chaidez,Houston Astros,True,75000,,UCLA
2021,15,449,17,693473,Caleb Wurster,Miami Marlins,True,25000,,Connecticut
2021,15,450,18,694362,Blake Dunn,Cincinnati Reds,True,125000,,Western Michigan
2021,15,451,19,676498,Alex Cornwell,St. Louis Cardinals,True,50000,,USC
2021,15,452,20,696521,Garrett Spain,Toronto Blue Jays,True,125000,,Austin Peay
2021,15,453,21,702130,Danny Watson,New York Yankees,True,125000,,VCU
2021,15,454,22,681230,BJ Murray,Chicago Cubs,True,125000,,Florida Atlantic
2021,15,455,23,701528,Cameron Butler,Chicago White Sox,True,150000,,Big Valley Christian HS
2021,15,456,24,685095,Alaska Abney,Cleveland Guardians,True,125000,,Coastal Carolina
2021,15,457,25,669452,Christian Robinson,Atlanta Braves,True,125000,,Stanford
2021,15,458,26,680093,Luke Anderson,Athletics,True,75000,,University of Central Oklahoma
2021,15,459,27,668882,Mikey Perez,Minnesota Twins,True,75000,,UCLA
2021,15,460,28,681036,Anthony Vilar,San Diego Padres,True,125000,,Miami
2021,15,461,29,659337,Conor Angel,Tampa Bay Rays,True,90000,,University of Louisiana at Lafayette
2021,15,462,30,686700,Madison Jeffrey,Los Angeles Dodgers,True,125000,,West Virginia
2021,16,463,1,695522,Danny Corona,Pittsburgh Pirates,False,,,The Baylor Schools
2021,16,464,2,702073,Ryan Ure,Texas Rangers,False,,,Eaton HS
2021,16,465,3,681252,Jack Anderson,Detroit Tigers,True,125000,,Florida State
2021,16,466,4,702209,B.J. Vela,Boston Red Sox,True,122500,,Reedley JC
